pdf_report_date,airport,year_month,count
2019-12,ACY,2016-04,3
2019-12,ACY,2016-05,3
2019-12,ACY,2016-06,5
2019-12,ACY,2016-07,3
2019-12,ACY,2016-08,0
2019-12,ACY,2016-09,5
2019-12,ACY,2016-10,5
2019-12,ACY,2016-11,3
2019-12,ACY,2016-12,5
2019-12,ACY,2017-01,2
2019-12,ACY,2017-02,3
2019-12,ACY,2017-03,3
2019-12,ACY,2017-04,1
2019-12,ACY,2017-05,2
2019-12,ACY,2017-06,3
2019-12,ACY,2017-07,11
2019-12,ACY,2017-08,9
2019-12,ACY,2017-09,7
2019-12,ACY,2017-10,5
2019-12,ACY,2017-11,0
2019-12,ACY,2017-12,10
2021-06,ACY,2018-01,10
2021-06,ACY,2018-02,4
2021-06,ACY,2018-03,1
2021-06,ACY,2018-04,5
2021-06,ACY,2018-05,2
2021-06,ACY,2018-06,5
2021-06,ACY,2018-07,3
2021-06,ACY,2018-08,3
2021-06,ACY,2018-09,3
2021-06,ACY,2018-10,6
2021-06,ACY,2018-11,4
2021-06,ACY,2018-12,4
2022-05,ACY,2019-01,2
2022-05,ACY,2019-02,2
2022-05,ACY,2019-03,5
2022-05,ACY,2019-04,3
2022-05,ACY,2019-05,2
2022-05,ACY,2019-06,1
2022-05,ACY,2019-07,4
2022-05,ACY,2019-08,4
2022-05,ACY,2019-09,0
2022-05,ACY,2019-10,0
2022-05,ACY,2019-11,1
2022-05,ACY,2019-12,2
2023-05,ACY,2020-01,2
2023-05,ACY,2020-02,4
2023-05,ACY,2020-03,0
2023-05,ACY,2020-04,0
2023-05,ACY,2020-05,0
2023-05,ACY,2020-06,0
2023-05,ACY,2020-07,0
2023-05,ACY,2020-08,1
2023-05,ACY,2020-09,0
2023-05,ACY,2020-10,0
2023-05,ACY,2020-11,0
2023-05,ACY,2020-12,0
2023-05,ACY,2021-01,1
2023-05,ACY,2021-02,2
2023-05,ACY,2021-03,3
2023-05,ACY,2021-04,2
2023-05,ACY,2021-05,1
2023-05,ACY,2021-06,3
2023-05,ACY,2021-07,3
2023-05,ACY,2021-08,2
2023-08,ACY,2021-09,1
2024-02,ACY,2021-10,5
2024-02,ACY,2021-11,6
2024-02,ACY,2021-12,6
2024-02,ACY,2022-01,3
2024-02,ACY,2022-02,5
2024-02,ACY,2022-03,5
2024-02,ACY,2022-04,8
2024-02,ACY,2022-05,9
2024-02,ACY,2022-06,7
2024-02,ACY,2022-07,7
2024-02,ACY,2022-08,5
2024-02,ACY,2022-09,5
2024-02,ACY,2022-10,10
2024-02,ACY,2022-11,4
2024-02,ACY,2022-12,11
2024-02,ACY,2023-01,5
2024-02,ACY,2023-02,5
2024-02,ACY,2023-03,7
2024-02,ACY,2023-04,7
2024-02,ACY,2023-05,6
2024-02,ACY,2023-06,6
2024-02,ACY,2023-07,4
2024-02,ACY,2023-08,6
2024-02,ACY,2023-09,4
2024-02,ACY,2023-10,12
2024-02,ACY,2023-11,8
2024-02,ACY,2023-12,12
2024-02,ACY,2024-01,7
2019-02,ADK,2015-01,0
2019-02,ADK,2015-02,0
2019-02,ADK,2015-03,0
2019-02,ADK,2015-04,0
2019-02,ADK,2015-05,0
2019-02,ADK,2015-06,0
2019-02,ADK,2015-07,0
2019-02,ADK,2015-08,1
2019-02,ADK,2015-09,0
2019-12,ADK,2016-10,0
2019-12,ADK,2016-11,0
2019-12,ADK,2016-12,0
2019-12,ADK,2017-01,0
2019-12,ADK,2017-02,0
2019-12,ADK,2017-03,0
2019-12,ADK,2017-04,0
2019-12,ADK,2017-05,0
2019-12,ADK,2017-06,0
2019-12,ADK,2017-07,1
2019-12,ADK,2017-08,0
2019-12,ADK,2017-09,0
2019-12,ADK,2017-10,0
2019-12,ADK,2017-11,0
2019-12,ADK,2017-12,0
2021-06,ADK,2018-01,0
2021-06,ADK,2018-02,0
2021-06,ADK,2018-03,0
2021-06,ADK,2018-04,0
2021-06,ADK,2018-05,0
2021-06,ADK,2018-06,0
2021-06,ADK,2018-07,0
2021-06,ADK,2018-08,0
2021-06,ADK,2018-09,1
2021-06,ADK,2018-10,2
2021-06,ADK,2018-11,2
2021-06,ADK,2018-12,0
2024-02,ADK,2021-10,0
2024-02,ADK,2021-11,0
2024-02,ADK,2021-12,0
2024-02,ADK,2022-01,0
2024-02,ADK,2022-02,0
2024-02,ADK,2022-03,0
2024-02,ADK,2022-04,0
2024-02,ADK,2022-05,2
2024-02,ADK,2022-06,0
2024-02,ADK,2022-07,0
2024-02,ADK,2022-08,1
2024-02,ADK,2022-09,0
2024-02,ADK,2022-10,0
2024-02,ADK,2022-11,0
2024-02,ADK,2022-12,0
2024-02,ADK,2023-01,0
2024-02,ADK,2023-02,0
2024-02,ADK,2023-03,1
2024-02,ADK,2023-04,0
2024-02,ADK,2023-05,1
2024-02,ADK,2023-06,0
2024-02,ADK,2023-07,1
2024-02,ADK,2023-08,0
2024-02,ADK,2023-09,0
2024-02,ADK,2023-10,0
2024-02,ADK,2023-11,1
2024-02,ADK,2023-12,0
2024-02,ADK,2024-01,0
2019-02,ADQ,2015-01,0
2019-02,ADQ,2015-02,1
2019-02,ADQ,2015-03,1
2019-02,ADQ,2015-04,0
2019-02,ADQ,2015-05,0
2019-02,ADQ,2015-06,1
2019-02,ADQ,2015-07,2
2019-02,ADQ,2015-08,0
2019-02,ADQ,2015-09,1
2019-02,ADQ,2015-10,0
2019-02,ADQ,2015-11,0
2019-02,ADQ,2015-12,1
2019-12,ADQ,2016-01,0
2019-12,ADQ,2016-02,0
2019-12,ADQ,2016-03,0
2019-12,ADQ,2016-04,1
2019-12,ADQ,2016-05,0
2019-12,ADQ,2016-06,0
2019-12,ADQ,2016-07,1
2019-12,ADQ,2016-08,1
2019-12,ADQ,2016-09,1
2019-12,ADQ,2016-10,0
2019-12,ADQ,2016-11,0
2019-12,ADQ,2016-12,1
2019-12,ADQ,2017-01,0
2019-12,ADQ,2017-02,0
2019-12,ADQ,2017-03,0
2019-12,ADQ,2017-04,0
2019-12,ADQ,2017-05,0
2019-12,ADQ,2017-06,0
2019-12,ADQ,2017-07,1
2019-12,ADQ,2017-08,0
2019-12,ADQ,2017-09,3
2019-12,ADQ,2017-10,3
2019-12,ADQ,2017-11,0
2019-12,ADQ,2017-12,1
2021-06,ADQ,2018-01,0
2021-06,ADQ,2018-02,1
2021-06,ADQ,2018-03,1
2021-06,ADQ,2018-04,3
2021-06,ADQ,2018-05,0
2021-06,ADQ,2018-06,1
2021-06,ADQ,2018-07,0
2021-06,ADQ,2018-08,0
2021-06,ADQ,2018-09,0
2021-06,ADQ,2018-10,1
2021-06,ADQ,2018-11,1
2021-06,ADQ,2018-12,0
2022-05,ADQ,2019-01,0
2022-05,ADQ,2019-02,1
2022-05,ADQ,2019-03,1
2022-05,ADQ,2019-04,0
2022-05,ADQ,2019-05,1
2022-05,ADQ,2019-06,1
2022-05,ADQ,2019-07,0
2022-05,ADQ,2019-08,0
2022-05,ADQ,2019-09,0
2022-05,ADQ,2019-10,1
2022-05,ADQ,2019-11,0
2022-05,ADQ,2019-12,0
2023-05,ADQ,2020-01,1
2023-05,ADQ,2020-02,0
2023-05,ADQ,2020-03,0
2023-05,ADQ,2020-04,0
2023-05,ADQ,2020-05,0
2023-05,ADQ,2020-06,0
2023-05,ADQ,2020-07,0
2023-05,ADQ,2020-08,0
2023-05,ADQ,2020-09,4
2023-05,ADQ,2020-10,0
2023-05,ADQ,2020-11,1
2023-05,ADQ,2020-12,0
2023-05,ADQ,2021-01,0
2023-05,ADQ,2021-02,0
2023-05,ADQ,2021-03,1
2023-05,ADQ,2021-04,0
2023-05,ADQ,2021-05,0
2023-05,ADQ,2021-06,0
2023-05,ADQ,2021-07,0
2023-05,ADQ,2021-08,0
2024-02,ADQ,2021-10,0
2024-02,ADQ,2021-11,1
2024-02,ADQ,2021-12,1
2024-02,ADQ,2022-01,0
2024-02,ADQ,2022-02,0
2024-02,ADQ,2022-03,0
2024-02,ADQ,2022-04,0
2024-02,ADQ,2022-05,1
2024-02,ADQ,2022-06,1
2024-02,ADQ,2022-07,0
2024-02,ADQ,2022-08,1
2024-02,ADQ,2022-09,2
2024-02,ADQ,2022-10,0
2024-02,ADQ,2022-11,0
2024-02,ADQ,2022-12,2
2024-02,ADQ,2023-01,1
2024-02,ADQ,2023-02,1
2024-02,ADQ,2023-03,1
2024-02,ADQ,2023-04,3
2024-02,ADQ,2023-05,1
2024-02,ADQ,2023-06,0
2024-02,ADQ,2023-07,0
2024-02,ADQ,2023-08,1
2024-02,ADQ,2023-09,0
2024-02,ADQ,2023-10,1
2024-02,ADQ,2023-11,0
2024-02,ADQ,2023-12,0
2024-02,ADQ,2024-01,2
2019-02,AEX,2015-01,0
2019-02,AEX,2015-02,3
2019-02,AEX,2015-03,0
2019-02,AEX,2015-04,1
2019-02,AEX,2015-05,3
2019-02,AEX,2015-06,0
2019-02,AEX,2015-07,0
2019-02,AEX,2015-08,0
2019-02,AEX,2015-09,1
2019-02,AEX,2015-10,0
2019-02,AEX,2015-11,0
2019-02,AEX,2015-12,1
2019-12,AEX,2016-01,1
2019-12,AEX,2016-02,1
2019-12,AEX,2016-03,2
2019-12,AEX,2016-04,1
2019-12,AEX,2016-05,2
2019-12,AEX,2016-06,1
2019-12,AEX,2016-07,0
2019-12,AEX,2016-08,0
2019-12,AEX,2016-09,0
2019-12,AEX,2016-10,1
2019-12,AEX,2016-11,2
2019-12,AEX,2016-12,1
2019-12,AEX,2017-01,3
2019-12,AEX,2017-02,1
2019-12,AEX,2017-03,2
2019-12,AEX,2017-04,2
2019-12,AEX,2017-05,0
2019-12,AEX,2017-06,1
2019-12,AEX,2017-07,0
2019-12,AEX,2017-08,2
2019-12,AEX,2017-09,1
2019-12,AEX,2017-10,3
2019-12,AEX,2017-11,2
2019-12,AEX,2017-12,1
2021-06,AEX,2018-01,0
2021-06,AEX,2018-02,1
2021-06,AEX,2018-03,0
2021-06,AEX,2018-04,1
2021-06,AEX,2018-05,1
2021-06,AEX,2018-06,2
2021-06,AEX,2018-07,0
2021-06,AEX,2018-08,1
2021-06,AEX,2018-09,0
2021-06,AEX,2018-10,0
2021-06,AEX,2018-11,1
2021-06,AEX,2018-12,0
2022-05,AEX,2019-01,2
2022-05,AEX,2019-02,0
2022-05,AEX,2019-03,0
2022-05,AEX,2019-04,1
2022-05,AEX,2019-05,1
2022-05,AEX,2019-06,0
2022-05,AEX,2019-07,0
2022-05,AEX,2019-08,1
2022-05,AEX,2019-09,1
2022-05,AEX,2019-10,1
2022-05,AEX,2019-11,1
2022-05,AEX,2019-12,1
2023-05,AEX,2020-01,1
2023-05,AEX,2020-02,3
2023-05,AEX,2020-03,0
2023-05,AEX,2020-04,0
2023-05,AEX,2020-05,0
2023-05,AEX,2020-06,0
2023-05,AEX,2020-07,0
2023-05,AEX,2020-08,0
2023-05,AEX,2020-09,1
2023-05,AEX,2020-10,1
2023-05,AEX,2020-11,0
2023-05,AEX,2020-12,1
2023-05,AEX,2021-01,0
2023-05,AEX,2021-02,0
2023-05,AEX,2021-03,0
2023-05,AEX,2021-04,3
2023-05,AEX,2021-05,2
2023-05,AEX,2021-06,0
2023-05,AEX,2021-07,3
2023-05,AEX,2021-08,0
2024-02,AEX,2021-10,4
2024-02,AEX,2021-11,1
2024-02,AEX,2021-12,1
2024-02,AEX,2022-01,1
2024-02,AEX,2022-02,2
2024-02,AEX,2022-03,3
2024-02,AEX,2022-04,0
2024-02,AEX,2022-05,6
2024-02,AEX,2022-06,1
2024-02,AEX,2022-07,2
2024-02,AEX,2022-08,1
2024-02,AEX,2022-09,0
2024-02,AEX,2022-10,0
2024-02,AEX,2022-11,0
2024-02,AEX,2022-12,1
2024-02,AEX,2023-01,2
2024-02,AEX,2023-02,2
2024-02,AEX,2023-03,2
2024-02,AEX,2023-04,1
2024-02,AEX,2023-05,0
2024-02,AEX,2023-06,0
2024-02,AEX,2023-07,1
2024-02,AEX,2023-08,0
2024-02,AEX,2023-09,1
2024-02,AEX,2023-10,2
2024-02,AEX,2023-11,3
2024-02,AEX,2023-12,1
2024-02,AEX,2024-01,0
2019-02,AGS,2015-01,1
2019-02,AGS,2015-02,0
2019-02,AGS,2015-03,1
2019-02,AGS,2015-04,0
2019-02,AGS,2015-05,0
2019-02,AGS,2015-06,0
2019-02,AGS,2015-07,3
2019-02,AGS,2015-08,1
2019-02,AGS,2015-09,3
2019-02,AGS,2015-10,0
2019-02,AGS,2015-11,2
2019-02,AGS,2015-12,2
2019-12,AGS,2016-01,1
2019-12,AGS,2016-02,4
2019-12,AGS,2016-03,1
2019-12,AGS,2016-04,4
2019-12,AGS,2016-05,5
2019-12,AGS,2016-06,3
2019-12,AGS,2016-07,2
2019-12,AGS,2016-08,0
2019-12,AGS,2016-09,2
2019-12,AGS,2016-10,0
2019-12,AGS,2016-11,3
2019-12,AGS,2016-12,0
2019-12,AGS,2017-01,2
2019-12,AGS,2017-02,1
2019-12,AGS,2017-03,1
2019-12,AGS,2017-04,2
2019-12,AGS,2017-05,3
2019-12,AGS,2017-06,4
2019-12,AGS,2017-07,2
2019-12,AGS,2017-08,2
2019-12,AGS,2017-09,2
2019-12,AGS,2017-10,5
2019-12,AGS,2017-11,2
2019-12,AGS,2017-12,5
2021-06,AGS,2018-01,2
2021-06,AGS,2018-02,0
2021-06,AGS,2018-03,4
2021-06,AGS,2018-04,6
2021-06,AGS,2018-05,1
2021-06,AGS,2018-06,1
2021-06,AGS,2018-07,1
2021-06,AGS,2018-08,0
2021-06,AGS,2018-09,1
2021-06,AGS,2018-10,4
2021-06,AGS,2018-11,0
2021-06,AGS,2018-12,1
2022-05,AGS,2019-01,3
2022-05,AGS,2019-02,3
2022-05,AGS,2019-03,5
2022-05,AGS,2019-04,4
2022-05,AGS,2019-05,4
2022-05,AGS,2019-06,5
2022-05,AGS,2019-07,2
2022-05,AGS,2019-08,3
2022-05,AGS,2019-09,3
2022-05,AGS,2019-10,3
2022-05,AGS,2019-11,2
2022-05,AGS,2019-12,3
2023-05,AGS,2020-01,2
2023-05,AGS,2020-02,1
2023-05,AGS,2020-03,1
2023-05,AGS,2020-04,0
2023-05,AGS,2020-05,0
2023-05,AGS,2020-06,0
2023-05,AGS,2020-07,0
2023-05,AGS,2020-08,1
2023-05,AGS,2020-09,1
2023-05,AGS,2020-10,0
2023-05,AGS,2020-11,1
2023-05,AGS,2020-12,2
2023-05,AGS,2021-01,3
2023-05,AGS,2021-02,1
2023-05,AGS,2021-03,0
2023-05,AGS,2021-04,0
2023-05,AGS,2021-05,3
2023-05,AGS,2021-06,2
2023-05,AGS,2021-07,4
2023-05,AGS,2021-08,4
2023-08,AGS,2021-09,3
2024-02,AGS,2021-10,2
2024-02,AGS,2021-11,1
2024-02,AGS,2021-12,11
2024-02,AGS,2022-01,3
2024-02,AGS,2022-02,3
2024-02,AGS,2022-03,7
2024-02,AGS,2022-04,4
2024-02,AGS,2022-05,6
2024-02,AGS,2022-06,4
2024-02,AGS,2022-07,2
2024-02,AGS,2022-08,6
2024-02,AGS,2022-09,11
2024-02,AGS,2022-10,5
2024-02,AGS,2022-11,5
2024-02,AGS,2022-12,3
2024-02,AGS,2023-01,4
2024-02,AGS,2023-02,4
2024-02,AGS,2023-03,6
2024-02,AGS,2023-04,5
2024-02,AGS,2023-05,6
2024-02,AGS,2023-06,4
2024-02,AGS,2023-07,12
2024-02,AGS,2023-08,4
2024-02,AGS,2023-09,2
2024-02,AGS,2023-10,6
2024-02,AGS,2023-11,3
2024-02,AGS,2023-12,6
2024-02,AGS,2024-01,6
2019-02,AHN,2015-10,1
2019-02,AHN,2015-11,0
2019-02,AHN,2015-12,0
2019-12,AIA,2016-10,0
2019-12,AIA,2016-11,0
2019-12,AIA,2016-12,0
2019-12,AIA,2017-01,0
2019-12,AIA,2017-02,0
2019-12,AIA,2017-03,0
2019-12,AIA,2017-04,0
2019-12,AIA,2017-05,0
2019-12,AIA,2017-06,1
2019-12,AIA,2017-07,0
2019-12,AIA,2017-08,0
2019-12,AIA,2017-09,0
2021-06,AIA,2018-10,0
2021-06,AIA,2018-11,0
2021-06,AIA,2018-12,0
2022-05,AIA,2019-01,0
2022-05,AIA,2019-02,0
2022-05,AIA,2019-03,0
2022-05,AIA,2019-04,0
2022-05,AIA,2019-05,0
2022-05,AIA,2019-06,0
2022-05,AIA,2019-07,1
2022-05,AIA,2019-08,0
2022-05,AIA,2019-09,0
2024-02,AIA,2022-10,0
2024-02,AIA,2022-11,0
2024-02,AIA,2022-12,0
2024-02,AIA,2023-01,0
2024-02,AIA,2023-02,0
2024-02,AIA,2023-03,0
2024-02,AIA,2023-04,0
2024-02,AIA,2023-05,0
2024-02,AIA,2023-06,0
2024-02,AIA,2023-07,0
2024-02,AIA,2023-08,0
2024-02,AIA,2023-09,1
2019-02,AKN,2015-01,0
2019-02,AKN,2015-02,0
2019-02,AKN,2015-03,0
2019-02,AKN,2015-04,0
2019-02,AKN,2015-05,0
2019-02,AKN,2015-06,0
2019-02,AKN,2015-07,1
2019-02,AKN,2015-08,0
2019-02,AKN,2015-09,0
2019-02,AKN,2015-10,0
2019-02,AKN,2015-11,0
2019-02,AKN,2015-12,0
2019-12,AKN,2016-01,0
2019-12,AKN,2016-02,0
2019-12,AKN,2016-03,0
2019-12,AKN,2016-04,0
2019-12,AKN,2016-05,0
2019-12,AKN,2016-06,0
2019-12,AKN,2016-07,1
2019-12,AKN,2016-08,2
2019-12,AKN,2016-09,0
2019-12,AKN,2016-10,0
2019-12,AKN,2016-11,0
2019-12,AKN,2016-12,0
2019-12,AKN,2017-01,0
2019-12,AKN,2017-02,0
2019-12,AKN,2017-03,0
2019-12,AKN,2017-04,0
2019-12,AKN,2017-05,0
2019-12,AKN,2017-06,0
2019-12,AKN,2017-07,2
2019-12,AKN,2017-08,0
2019-12,AKN,2017-09,0
2019-12,AKN,2017-10,0
2019-12,AKN,2017-11,0
2019-12,AKN,2017-12,0
2021-06,AKN,2018-01,0
2021-06,AKN,2018-02,0
2021-06,AKN,2018-03,0
2021-06,AKN,2018-04,0
2021-06,AKN,2018-05,0
2021-06,AKN,2018-06,1
2021-06,AKN,2018-07,2
2021-06,AKN,2018-08,0
2021-06,AKN,2018-09,0
2021-06,AKN,2018-10,0
2021-06,AKN,2018-11,0
2021-06,AKN,2018-12,0
2022-05,AKN,2019-01,0
2022-05,AKN,2019-02,0
2022-05,AKN,2019-03,0
2022-05,AKN,2019-04,0
2022-05,AKN,2019-05,0
2022-05,AKN,2019-06,1
2022-05,AKN,2019-07,3
2022-05,AKN,2019-08,0
2022-05,AKN,2019-09,0
2022-05,AKN,2019-10,0
2022-05,AKN,2019-11,0
2022-05,AKN,2019-12,0
2023-05,AKN,2020-01,0
2023-05,AKN,2020-02,0
2023-05,AKN,2020-03,0
2023-05,AKN,2020-04,0
2023-05,AKN,2020-05,0
2023-05,AKN,2020-06,1
2023-05,AKN,2020-07,1
2023-05,AKN,2020-08,2
2023-05,AKN,2020-09,0
2023-05,AKN,2020-10,0
2023-05,AKN,2020-11,0
2023-05,AKN,2020-12,0
2023-05,AKN,2021-01,1
2023-05,AKN,2021-02,0
2023-05,AKN,2021-03,0
2023-05,AKN,2021-04,0
2023-05,AKN,2021-05,1
2023-05,AKN,2021-06,0
2023-05,AKN,2021-07,2
2023-05,AKN,2021-08,3
2024-02,AKN,2021-10,0
2024-02,AKN,2021-11,0
2024-02,AKN,2021-12,0
2024-02,AKN,2022-01,0
2024-02,AKN,2022-02,0
2024-02,AKN,2022-03,0
2024-02,AKN,2022-04,0
2024-02,AKN,2022-05,0
2024-02,AKN,2022-06,0
2024-02,AKN,2022-07,0
2024-02,AKN,2022-08,2
2024-02,AKN,2022-09,2
2024-02,AKN,2022-10,0
2024-02,AKN,2022-11,0
2024-02,AKN,2022-12,0
2024-02,AKN,2023-01,0
2024-02,AKN,2023-02,0
2024-02,AKN,2023-03,0
2024-02,AKN,2023-04,0
2024-02,AKN,2023-05,0
2024-02,AKN,2023-06,1
2024-02,AKN,2023-07,0
2024-02,AKN,2023-08,0
2024-02,AKN,2023-09,0
2024-02,AKN,2023-10,0
2024-02,AKN,2023-11,0
2024-02,AKN,2023-12,2
2024-02,AKN,2024-01,0
2019-02,ALB,2015-01,9
2019-02,ALB,2015-02,10
2019-02,ALB,2015-03,5
2019-02,ALB,2015-04,14
2019-02,ALB,2015-05,4
2019-02,ALB,2015-06,8
2019-02,ALB,2015-07,9
2019-02,ALB,2015-08,12
2019-02,ALB,2015-09,8
2019-02,ALB,2015-10,11
2019-02,ALB,2015-11,10
2019-02,ALB,2015-12,8
2019-12,ALB,2016-01,6
2019-12,ALB,2016-02,12
2019-12,ALB,2016-03,11
2019-12,ALB,2016-04,16
2019-12,ALB,2016-05,22
2019-12,ALB,2016-06,14
2019-12,ALB,2016-07,14
2019-12,ALB,2016-08,25
2019-12,ALB,2016-09,13
2019-12,ALB,2016-10,15
2019-12,ALB,2016-11,16
2019-12,ALB,2016-12,18
2019-12,ALB,2017-01,15
2019-12,ALB,2017-02,10
2019-12,ALB,2017-03,3
2019-12,ALB,2017-04,15
2019-12,ALB,2017-05,10
2019-12,ALB,2017-06,13
2019-12,ALB,2017-07,10
2019-12,ALB,2017-08,14
2019-12,ALB,2017-09,9
2019-12,ALB,2017-10,18
2019-12,ALB,2017-11,9
2019-12,ALB,2017-12,15
2021-06,ALB,2018-01,4
2021-06,ALB,2018-02,5
2021-06,ALB,2018-03,10
2021-06,ALB,2018-04,7
2021-06,ALB,2018-05,7
2021-06,ALB,2018-06,8
2021-06,ALB,2018-07,13
2021-06,ALB,2018-08,22
2021-06,ALB,2018-09,9
2021-06,ALB,2018-10,13
2021-06,ALB,2018-11,14
2021-06,ALB,2018-12,19
2022-05,ALB,2019-01,9
2022-05,ALB,2019-02,7
2022-05,ALB,2019-03,8
2022-05,ALB,2019-04,11
2022-05,ALB,2019-05,12
2022-05,ALB,2019-06,8
2022-05,ALB,2019-07,29
2022-05,ALB,2019-08,17
2022-05,ALB,2019-09,11
2022-05,ALB,2019-10,18
2022-05,ALB,2019-11,10
2022-05,ALB,2019-12,8
2023-05,ALB,2020-01,9
2023-05,ALB,2020-02,3
2023-05,ALB,2020-03,7
2023-05,ALB,2020-04,0
2023-05,ALB,2020-05,4
2023-05,ALB,2020-06,3
2023-05,ALB,2020-07,2
2023-05,ALB,2020-08,7
2023-05,ALB,2020-09,2
2023-05,ALB,2020-10,2
2023-05,ALB,2020-11,5
2023-05,ALB,2020-12,2
2023-05,ALB,2021-01,3
2023-05,ALB,2021-02,2
2023-05,ALB,2021-03,4
2023-05,ALB,2021-04,3
2023-05,ALB,2021-05,5
2023-05,ALB,2021-06,8
2023-05,ALB,2021-07,9
2023-05,ALB,2021-08,7
2023-08,ALB,2021-09,3
2024-02,ALB,2021-10,19
2024-02,ALB,2021-11,11
2024-02,ALB,2021-12,12
2024-02,ALB,2022-01,16
2024-02,ALB,2022-02,22
2024-02,ALB,2022-03,21
2024-02,ALB,2022-04,26
2024-02,ALB,2022-05,25
2024-02,ALB,2022-06,23
2024-02,ALB,2022-07,21
2024-02,ALB,2022-08,33
2024-02,ALB,2022-09,25
2024-02,ALB,2022-10,30
2024-02,ALB,2022-11,30
2024-02,ALB,2022-12,22
2024-02,ALB,2023-01,21
2024-02,ALB,2023-02,30
2024-02,ALB,2023-03,26
2024-02,ALB,2023-04,23
2024-02,ALB,2023-05,26
2024-02,ALB,2023-06,19
2024-02,ALB,2023-07,23
2024-02,ALB,2023-08,30
2024-02,ALB,2023-09,27
2024-02,ALB,2023-10,15
2024-02,ALB,2023-11,25
2024-02,ALB,2023-12,16
2024-02,ALB,2024-01,19
2019-02,ALO,2015-01,2
2019-02,ALO,2015-02,0
2019-02,ALO,2015-03,0
2019-02,ALO,2015-04,0
2019-02,ALO,2015-05,0
2019-02,ALO,2015-06,1
2019-02,ALO,2015-07,0
2019-02,ALO,2015-08,0
2019-02,ALO,2015-09,0
2019-02,ALO,2015-10,0
2019-02,ALO,2015-11,1
2019-02,ALO,2015-12,0
2019-12,ALO,2016-01,0
2019-12,ALO,2016-02,0
2019-12,ALO,2016-03,0
2019-12,ALO,2016-04,1
2019-12,ALO,2016-05,1
2019-12,ALO,2016-06,0
2019-12,ALO,2016-07,0
2019-12,ALO,2016-08,1
2019-12,ALO,2016-09,0
2019-12,ALO,2016-10,2
2019-12,ALO,2016-11,0
2019-12,ALO,2016-12,4
2019-12,ALO,2017-01,1
2019-12,ALO,2017-02,0
2019-12,ALO,2017-03,2
2019-12,ALO,2017-04,1
2019-12,ALO,2017-05,0
2019-12,ALO,2017-06,0
2019-12,ALO,2017-07,1
2019-12,ALO,2017-08,1
2019-12,ALO,2017-09,0
2019-12,ALO,2017-10,0
2019-12,ALO,2017-11,0
2019-12,ALO,2017-12,0
2021-06,ALO,2018-01,1
2021-06,ALO,2018-02,0
2021-06,ALO,2018-03,0
2021-06,ALO,2018-04,0
2021-06,ALO,2018-05,0
2021-06,ALO,2018-06,0
2021-06,ALO,2018-07,4
2021-06,ALO,2018-08,0
2021-06,ALO,2018-09,1
2021-06,ALO,2018-10,0
2021-06,ALO,2018-11,1
2021-06,ALO,2018-12,0
2022-05,ALO,2019-01,0
2022-05,ALO,2019-02,0
2022-05,ALO,2019-03,0
2022-05,ALO,2019-04,0
2022-05,ALO,2019-05,1
2022-05,ALO,2019-06,0
2022-05,ALO,2019-07,1
2022-05,ALO,2019-08,2
2022-05,ALO,2019-09,1
2022-05,ALO,2019-10,0
2022-05,ALO,2019-11,1
2022-05,ALO,2019-12,0
2023-05,ALO,2020-01,2
2023-05,ALO,2020-02,0
2023-05,ALO,2020-03,0
2023-05,ALO,2020-04,0
2023-05,ALO,2020-05,0
2023-05,ALO,2020-06,0
2023-05,ALO,2020-07,0
2023-05,ALO,2020-08,1
2023-05,ALO,2020-09,0
2023-05,ALO,2020-10,0
2023-05,ALO,2020-11,0
2023-05,ALO,2020-12,0
2023-05,ALO,2021-01,0
2023-05,ALO,2021-02,0
2023-05,ALO,2021-03,0
2023-05,ALO,2021-04,0
2023-05,ALO,2021-05,0
2023-05,ALO,2021-06,0
2023-05,ALO,2021-07,0
2023-05,ALO,2021-08,0
2023-08,ALO,2021-09,1
2024-02,ALO,2021-10,0
2024-02,ALO,2021-11,0
2024-02,ALO,2021-12,0
2024-02,ALO,2022-01,2
2024-02,ALO,2022-02,1
2024-02,ALO,2022-03,1
2024-02,ALO,2022-04,0
2024-02,ALO,2022-05,0
2024-02,ALO,2022-06,0
2024-02,ALO,2022-07,0
2024-02,ALO,2022-08,0
2024-02,ALO,2022-09,0
2024-02,ALO,2022-10,1
2024-02,ALO,2022-11,0
2024-02,ALO,2022-12,0
2024-02,ALO,2023-01,0
2024-02,ALO,2023-02,1
2024-02,ALO,2023-03,1
2024-02,ALO,2023-04,0
2024-02,ALO,2023-05,0
2024-02,ALO,2023-06,0
2024-02,ALO,2023-07,0
2024-02,ALO,2023-08,0
2024-02,ALO,2023-09,0
2024-02,ALO,2023-10,0
2024-02,ALO,2023-11,0
2024-02,ALO,2023-12,1
2024-02,ALO,2024-01,0
2019-02,ALS,2015-01,0
2019-02,ALS,2015-02,0
2019-02,ALS,2015-03,0
2019-02,ALS,2015-04,1
2019-02,ALS,2015-05,0
2019-02,ALS,2015-06,0
2019-02,ALS,2015-07,0
2019-02,ALS,2015-08,0
2019-02,ALS,2015-09,0
2019-02,ALS,2015-10,0
2019-02,ALS,2015-11,0
2019-02,ALS,2015-12,0
2019-12,ALS,2016-01,0
2019-12,ALS,2016-02,0
2019-12,ALS,2016-03,0
2019-12,ALS,2016-04,0
2019-12,ALS,2016-05,2
2019-12,ALS,2016-06,0
2019-12,ALS,2016-07,0
